best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.4759107679128647,0.10461274564266221,meanabs_nocorr,482242919,500,2.3712980222702025,2.4759107679128647
1000,2.4373717457056046,0.08894185841083546,meanabs_nocorr,482242919,1000,2.348429887294769,2.4373717457056046
1500,2.4270787611603737,0.10382788330316561,meanabs_nocorr,482242919,1500,2.323250877857208,2.4270787611603737
2000,2.339432545006275,0.06314108878374114,meanabs_nocorr,482242919,2000,2.276291456222534,2.339432545006275
2500,2.2789868488907814,0.09194110780954379,meanabs_nocorr,482242919,2500,2.1870457410812376,2.2789868488907814
3000,2.1987325698137283,0.06462184727191911,meanabs_nocorr,482242919,3000,2.1341107225418092,2.1987325698137283
3000,2.1987325698137283,0.15236126303672792,meanabs_nocorr,482242919,3500,2.0478562819957733,2.200217545032501
4000,1.9896248392760754,0.1357175342738628,meanabs_nocorr,482242919,4000,1.8539073050022126,1.9896248392760754
4500,1.7473080605268478,0.1463949626684189,meanabs_nocorr,482242919,4500,1.600913097858429,1.7473080605268478
5000,1.666884884238243,0.2146024566888809,meanabs_nocorr,482242919,5000,1.4522824275493622,1.666884884238243
