best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.4520826041698456,0.07816395878791793,rms,741210827,500,2.3739186453819277,2.4520826041698456
1000,2.442390039563179,0.09404683887958543,rms,741210827,1000,2.3483432006835936,2.442390039563179
1500,2.2876538783311844,0.017932162880897717,rms,741210827,1500,2.2697217154502867,2.2876538783311844
2000,1.728590477257967,0.18703384116292,rms,741210827,2000,1.541556636095047,1.728590477257967
2500,1.451561588793993,0.18044463947415346,rms,741210827,2500,1.2711169493198395,1.451561588793993
3000,1.4002716727554798,0.2622016234695912,rms,741210827,3000,1.1380700492858886,1.4002716727554798
3000,1.4002716727554798,0.40819737717509263,rms,741210827,3500,1.045292757153511,1.4534901343286037
3000,1.4002716727554798,0.5025594171881675,rms,741210827,4000,0.9535827773809433,1.4561421945691109
3000,1.4002716727554798,0.589210442006588,rms,741210827,4500,0.8682003480195999,1.457410790026188
3000,1.4002716727554798,0.7855602468550206,rms,741210827,5000,0.7606095445156097,1.5461697913706303
