best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.4644257724285126,0.09589020371437051,meanabs_nocorr,1162914961,500,2.368535568714142,2.4644257724285126
1000,2.444681406021118,0.08522688865661632,meanabs_nocorr,1162914961,1000,2.359454517364502,2.444681406021118
1500,2.40184223651886,0.07385766267776495,meanabs_nocorr,1162914961,1500,2.327984573841095,2.40184223651886
2000,2.324473775923252,0.05427449852228161,meanabs_nocorr,1162914961,2000,2.2701992774009705,2.324473775923252
2500,2.3012875393033028,0.08927446395158789,meanabs_nocorr,1162914961,2500,2.212013075351715,2.3012875393033028
3000,2.1802896335721016,0.07637939721345921,meanabs_nocorr,1162914961,3000,2.1039102363586424,2.1802896335721016
3500,1.9049223251640797,0.1608742506802081,meanabs_nocorr,1162914961,3500,1.7440480744838716,1.9049223251640797
4000,1.6693276911973953,0.20685064256191255,meanabs_nocorr,1162914961,4000,1.4624770486354828,1.6693276911973953
4500,1.4913464300334454,0.1691289059817791,meanabs_nocorr,1162914961,4500,1.3222175240516663,1.4913464300334454
4500,1.4913464300334454,0.32312126234173766,meanabs_nocorr,1162914961,5000,1.2419703364372254,1.565091598778963
