best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.4281575307250023,0.06488683551549901,meanabs,405379411,500,2.3632706952095033,2.4281575307250023
1000,2.428004138171673,0.07934335917234403,meanabs,405379411,1000,2.348660778999329,2.428004138171673
1500,2.3720808178186417,0.0904955130815508,meanabs,405379411,1500,2.281585304737091,2.3720808178186417
2000,1.7048804871737957,0.06354397580027582,meanabs,405379411,2000,1.6413365113735199,1.7048804871737957
2500,1.4839761331677437,0.15886563569307333,meanabs,405379411,2500,1.3251104974746704,1.4839761331677437
3000,1.4522107206285,0.26703917488455775,meanabs,405379411,3000,1.1851715457439422,1.4522107206285
3500,1.4101994521915913,0.31800179913640014,meanabs,405379411,3500,1.0921976530551911,1.4101994521915913
4000,1.3779383152723312,0.36599039196968075,meanabs,405379411,4000,1.0119479233026505,1.3779383152723312
4000,1.3779383152723312,0.4906559450924397,meanabs,405379411,4500,0.9451191002130508,1.4357750453054905
4000,1.3779383152723312,0.6315273742377758,meanabs,405379411,5000,0.8504323524236679,1.4819597266614437
