best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.4628547206521034,0.0981969705224035,meanabs,1162914961,500,2.3646577501297,2.4628547206521034
1000,2.4210760965943336,0.06707944780588138,meanabs,1162914961,1000,2.3539966487884523,2.4210760965943336
1500,2.3265009000897408,0.04685910731554044,meanabs,1162914961,1500,2.2796417927742003,2.3265009000897408
2000,1.688720230013132,0.10906490579247485,meanabs,1162914961,2000,1.5796553242206572,1.688720230013132
2500,1.5343652628362179,0.23466862186789506,meanabs,1162914961,2500,1.2996966409683228,1.5343652628362179
3000,1.4076287560164928,0.2393061904609204,meanabs,1162914961,3000,1.1683225655555725,1.4076287560164928
3000,1.4076287560164928,0.45357203185558315,meanabs,1162914961,3500,1.0797322422266007,1.5333042740821838
3000,1.4076287560164928,0.44807054579257966,meanabs,1162914961,4000,0.9887452673912048,1.4368158131837845
3000,1.4076287560164928,0.5243625336885452,meanabs,1162914961,4500,0.9111605441570282,1.4355230778455734
3000,1.4076287560164928,0.7457492415606976,meanabs,1162914961,5000,0.834792931675911,1.5805421732366085
