best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.4710576087236404,0.1028429013490677,meanabs,336498026,500,2.3682147073745727,2.4710576087236404
1000,2.421266756951809,0.06816762059927006,meanabs,336498026,1000,2.353099136352539,2.421266756951809
1500,2.3169193118810654,0.034966637492179764,meanabs,336498026,1500,2.2819526743888856,2.3169193118810654
2000,1.7384072430431843,0.13312703207135201,meanabs,336498026,2000,1.6052802109718323,1.7384072430431843
2500,1.5476333945989609,0.25049465358257295,meanabs,336498026,2500,1.297138741016388,1.5476333945989609
3000,1.530430231243372,0.3663777162134647,meanabs,336498026,3000,1.1640525150299073,1.530430231243372
3500,1.4418599344789982,0.3522208471596242,meanabs,336498026,3500,1.089639087319374,1.4418599344789982
4000,1.4120720326900482,0.4033655858039855,meanabs,336498026,4000,1.0087064468860627,1.4120720326900482
4000,1.4120720326900482,0.5088914911448955,meanabs,336498026,4500,0.9335151892900467,1.4424066804349422
4000,1.4120720326900482,0.6537015490233898,meanabs,336498026,5000,0.845048776268959,1.4987503252923489
