best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.4552587419748306,0.08738106071949003,rms,281919623,500,2.3678776812553406,2.4552587419748306
1000,2.421644926071167,0.07286717653274533,rms,281919623,1000,2.3487777495384217,2.421644926071167
1500,2.280534088611603,0.053998858928680615,rms,281919623,1500,2.226535229682922,2.280534088611603
2000,1.6800339370965958,0.17082484781742102,rms,281919623,2000,1.5092090892791747,1.6800339370965958
2500,1.4384307228028774,0.18729569539427748,rms,281919623,2500,1.2511350274086,1.4384307228028774
3000,1.4333961643278599,0.2824226404726504,rms,281919623,3000,1.1509735238552095,1.4333961643278599
3500,1.4007910527288914,0.3474615074694156,rms,281919623,3500,1.0533295452594758,1.4007910527288914
3500,1.4007910527288914,0.5043862202763557,rms,281919623,4000,0.979305881857872,1.4836921021342278
3500,1.4007910527288914,0.5779171134531498,rms,281919623,4500,0.8820244264602661,1.459941539913416
3500,1.4007910527288914,0.7550419174134732,rms,281919623,5000,0.8078412026166916,1.5628831200301647
