best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.4649217277765274,0.09864287674427041,meanabs,482242919,500,2.366278851032257,2.4649217277765274
1000,2.4161113649606705,0.07127388298511494,meanabs,482242919,1000,2.3448374819755555,2.4161113649606705
1500,2.3611409664154053,0.0889198136329652,meanabs,482242919,1500,2.27222115278244,2.3611409664154053
2000,1.6836109980940819,0.07146943777799608,meanabs,482242919,2000,1.6121415603160858,1.6836109980940819
2500,1.520133774727583,0.23039847657084467,meanabs,482242919,2500,1.2897352981567383,1.520133774727583
3000,1.4340538680553436,0.24871268153190607,meanabs,482242919,3000,1.1853411865234376,1.4340538680553436
3000,1.4340538680553436,0.4073636774718761,meanabs,482242919,3500,1.0826489645242692,1.4900126419961452
3000,1.4340538680553436,0.46179696545004845,meanabs,482242919,4000,1.0070237964391708,1.4688207618892193
3000,1.4340538680553436,0.5172610971331596,meanabs,482242919,4500,0.9206626397371293,1.4379237368702888
3000,1.4340538680553436,0.7045272402465343,meanabs,482242919,5000,0.843359500169754,1.5478867404162884
