best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.452341414988041,0.030014807283878397,meanabs,1786548453,500,2.4223266077041625,2.452341414988041
1000,2.263756141066551,0.04544375121593491,meanabs,1786548453,1000,2.2183123898506163,2.263756141066551
1500,2.0110351033508778,0.09366460040211688,meanabs,1786548453,1500,1.9173705029487609,2.0110351033508778
2000,1.4934660829603672,0.0438362456858159,meanabs,1786548453,2000,1.4496298372745513,1.4934660829603672
2500,1.1020461935549974,0.06324577458202829,meanabs,1786548453,2500,1.0388004189729692,1.1020461935549974
3000,1.0009659472852945,0.16290628321468825,meanabs,1786548453,3000,0.8380596640706063,1.0009659472852945
3500,0.8689088467508554,0.15948098994791504,meanabs,1786548453,3500,0.7094278568029404,0.8689088467508554
4000,0.8660995196551085,0.18905057601630693,meanabs,1786548453,4000,0.6770489436388015,0.8660995196551085
4500,0.7939101569354534,0.15449508324265482,meanabs,1786548453,4500,0.6394150736927986,0.7939101569354534
5000,0.7389919050037861,0.14682282969355587,meanabs,1786548453,5000,0.5921690753102302,0.7389919050037861
