best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.441986419260502,0.02146465688943877,meanabs,1722602715,500,2.420521762371063,2.441986419260502
1000,2.229737251996994,-0.042259905338287496,meanabs,1722602715,1000,2.2719971573352815,2.229737251996994
1500,1.993987776339054,0.03610073238611222,meanabs,1722602715,1500,1.9578870439529419,1.993987776339054
2000,1.5905872136354446,0.09907756745815277,meanabs,1722602715,2000,1.4915096461772919,1.5905872136354446
2500,1.2066769693046808,0.139814345613122,meanabs,1722602715,2500,1.0668626236915588,1.2066769693046808
3000,1.01010050624609,0.15426555156707766,meanabs,1722602715,3000,0.8558349546790123,1.01010050624609
3500,0.9138877615332603,0.15656471610069278,meanabs,1722602715,3500,0.7573230454325676,0.9138877615332603
4000,0.8311946950852871,0.16219469532370567,meanabs,1722602715,4000,0.6689999997615814,0.8311946950852871
4500,0.8010680601000786,0.14804316908121107,meanabs,1722602715,4500,0.6530248910188675,0.8010680601000786
5000,0.8006119150668383,0.21369161106646062,meanabs,1722602715,5000,0.5869203040003776,0.8006119150668383
