best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.4973104372620583,0.07134950548410401,meanabs,676750256,500,2.4259609317779542,2.4973104372620583
1000,2.314430870115757,0.04474430114030836,meanabs,676750256,1000,2.2696865689754486,2.314430870115757
1500,1.9855322949588299,0.049468816965818396,meanabs,676750256,1500,1.9360634779930115,1.9855322949588299
2000,1.5817393399775028,0.06945499673485767,meanabs,676750256,2000,1.5122843432426452,1.5817393399775028
2500,1.190113876014948,0.10617223158478728,meanabs,676750256,2500,1.0839416444301606,1.190113876014948
3000,1.0455870851874352,0.19491127818822862,meanabs,676750256,3000,0.8506758069992065,1.0455870851874352
3500,0.9025453832000494,0.14195629797875886,meanabs,676750256,3500,0.7605890852212905,0.9025453832000494
4000,0.8540899604558945,0.16951025158166888,meanabs,676750256,4000,0.6845797088742256,0.8540899604558945
4500,0.7767714448273182,0.13509132698178294,meanabs,676750256,4500,0.6416801178455352,0.7767714448273182
5000,0.7383556850254536,0.12349606916308398,meanabs,676750256,5000,0.6148596158623696,0.7383556850254536
