best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.4927833750844,0.05851869136095056,meanabs,188292180,500,2.4342646837234496,2.4927833750844
1000,2.310857802629471,0.0974977493286131,meanabs,188292180,1000,2.2133600533008577,2.310857802629471
1500,1.979946255683899,0.0854740798473359,meanabs,188292180,1500,1.894472175836563,1.979946255683899
2000,1.56240488961339,0.12605262234807024,meanabs,188292180,2000,1.4363522672653197,1.56240488961339
2500,1.1771574020385742,0.14649942278862005,meanabs,188292180,2500,1.0306579792499542,1.1771574020385742
3000,0.9964667279273272,0.16733348436653617,meanabs,188292180,3000,0.829133243560791,0.9964667279273272
3500,0.890693062916398,0.15166381128132345,meanabs,188292180,3500,0.7390292516350746,0.890693062916398
4000,0.8317285366356373,0.1625687493383885,meanabs,188292180,4000,0.6691597872972488,0.8317285366356373
4500,0.7944013345986605,0.15526985652744774,meanabs,188292180,4500,0.6391314780712127,0.7944013345986605
5000,0.7649663789197803,0.17019023563712832,meanabs,188292180,5000,0.5947761432826519,0.7649663789197803
