best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.4106180667877197,-0.011012052297592057,meanabs,129344154,500,2.421630119085312,2.4106180667877197
1000,2.3100373782217503,0.048117346912622594,meanabs,129344154,1000,2.2619200313091277,2.3100373782217503
1500,1.95067373290658,0.046279781013727206,meanabs,129344154,1500,1.9043939518928528,1.95067373290658
2000,1.5834100991487503,0.14966515243053435,meanabs,129344154,2000,1.433744946718216,1.5834100991487503
2500,1.121416175737977,0.0662200824171304,meanabs,129344154,2500,1.0551960933208466,1.121416175737977
3000,0.9760352876037359,0.11471686743199827,meanabs,129344154,3000,0.8613184201717377,0.9760352876037359
3500,0.8947431929409504,0.16679952964186673,meanabs,129344154,3500,0.7279436632990837,0.8947431929409504
4000,0.8252496905624866,0.16506021276116367,meanabs,129344154,4000,0.660189477801323,0.8252496905624866
4500,0.7918872553855181,0.1630105224996805,meanabs,129344154,4500,0.6288767328858376,0.7918872553855181
4500,0.7918872553855181,0.23232190228998661,meanabs,129344154,5000,0.5732412365078926,0.8055631387978792
