best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.439405120909214,0.014085729420185267,meanabs,1258359901,500,2.4253193914890288,2.439405120909214
1000,2.279490076005459,0.020062119662761724,meanabs,1258359901,1000,2.259427956342697,2.279490076005459
1500,1.985622227191925,0.027971374988555953,meanabs,1258359901,1500,1.957650852203369,1.985622227191925
2000,1.555819921195507,0.10176218241453161,meanabs,1258359901,2000,1.4540577387809754,1.555819921195507
2500,1.1510634869337082,0.09721487224102021,meanabs,1258359901,2500,1.053848614692688,1.1510634869337082
3000,0.9597235172986984,0.1190110528469086,meanabs,1258359901,3000,0.8407124644517898,0.9597235172986984
3500,0.9097743108868599,0.16302139759063716,meanabs,1258359901,3500,0.7467529132962227,0.9097743108868599
4000,0.8578276485204697,0.189550983607769,meanabs,1258359901,4000,0.6682766649127007,0.8578276485204697
4500,0.7585649620741606,0.1662310817092657,meanabs,1258359901,4500,0.5923338803648949,0.7585649620741606
4500,0.7585649620741606,0.183384972140193,meanabs,1258359901,5000,0.597181621491909,0.780566593632102
