best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.459479883313179,0.0347294408082961,meanabs,281919623,500,2.424750442504883,2.459479883313179
1000,2.2691056355834007,0.015253668725490499,meanabs,281919623,1000,2.2538519668579102,2.2691056355834007
1500,1.9031226560473442,0.07400153487920758,meanabs,281919623,1500,1.8291211211681366,1.9031226560473442
2000,1.4318461157381535,0.005582692176103521,meanabs,281919623,2000,1.42626342356205,1.4318461157381535
2500,1.0895670913159847,0.07375622436404239,meanabs,281919623,2500,1.0158108669519423,1.0895670913159847
3000,0.9479150585830212,0.13129981979727745,meanabs,281919623,3000,0.8166152387857437,0.9479150585830212
3500,0.8589828610420227,0.12544215291738514,meanabs,281919623,3500,0.7335407081246376,0.8589828610420227
4000,0.8154984097927809,0.13292745731770994,meanabs,281919623,4000,0.6825709524750709,0.8154984097927809
4500,0.7912148181349039,0.16543763078749185,meanabs,281919623,4500,0.6257771873474121,0.7912148181349039
5000,0.7633162289857864,0.17376078546047213,meanabs,281919623,5000,0.5895554435253143,0.7633162289857864
