best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.466328740119934,0.029885095357895075,meanabs,922641176,500,2.436443644762039,2.466328740119934
1000,2.2860727459192276,0.08021635115146619,meanabs,922641176,1000,2.2058563947677614,2.2860727459192276
1500,1.9431273005902767,0.07400858625769624,meanabs,922641176,1500,1.8691187143325805,1.9431273005902767
2000,1.5382604822516441,0.15682361572980885,meanabs,922641176,2000,1.3814368665218353,1.5382604822516441
2500,1.1312856636941433,0.12506350502371788,meanabs,922641176,2500,1.0062221586704254,1.1312856636941433
3000,0.952121065929532,0.14519428677856927,meanabs,922641176,3000,0.8069267791509628,0.952121065929532
3500,0.8608711343258619,0.17320114426314825,meanabs,922641176,3500,0.6876699900627137,0.8608711343258619
4000,0.85545539483428,0.18869425669312478,meanabs,922641176,4000,0.6667611381411552,0.85545539483428
4500,0.7770562171936035,0.1293871742486954,meanabs,922641176,4500,0.6476690429449081,0.7770562171936035
5000,0.7370827924460173,0.15548731498420243,meanabs,922641176,5000,0.5815954774618148,0.7370827924460173
