best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.4426560029387474,0.030812496840953774,meanabs,1431649702,500,2.4118435060977936,2.4426560029387474
1000,2.2696932032704353,-0.01155653566122039,meanabs,1431649702,1000,2.2812497389316557,2.2696932032704353
1500,2.0427078045904636,0.12143902912735949,meanabs,1431649702,1500,1.9212687754631042,2.0427078045904636
2000,1.5383294075727463,0.075267989039421,meanabs,1431649702,2000,1.4630614185333253,1.5383294075727463
2500,1.2319204341620207,0.11311577551066865,meanabs,1431649702,2500,1.118804658651352,1.2319204341620207
3000,1.019186593592167,0.14576287418603895,meanabs,1431649702,3000,0.873423719406128,1.019186593592167
3500,0.9006746895611286,0.17649947419762613,meanabs,1431649702,3500,0.7241752153635025,0.9006746895611286
4000,0.8666467480361462,0.17975837513804438,meanabs,1431649702,4000,0.6868883728981018,0.8666467480361462
4500,0.8151407334953547,0.16145847804844382,meanabs,1431649702,4500,0.6536822554469108,0.8151407334953547
5000,0.7765828017145395,0.1978785190731287,meanabs,1431649702,5000,0.5787042826414108,0.7765828017145395
