best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.4366500005126,0.033638312518596614,meanabs,1970508508,500,2.4030116879940033,2.4366500005126
1000,2.2956267930567265,0.08415448799729353,meanabs,1970508508,1000,2.211472305059433,2.2956267930567265
1500,1.9161782450973988,0.08831590965390212,meanabs,1970508508,1500,1.8278623354434966,1.9161782450973988
2000,1.433420553803444,0.05500951707363133,meanabs,1970508508,2000,1.3784110367298126,1.433420553803444
2500,1.1238542217761278,0.12658561117947098,meanabs,1970508508,2500,0.9972686105966568,1.1238542217761278
3000,0.9855281691998243,0.16300859026610848,meanabs,1970508508,3000,0.8225195789337159,0.9855281691998243
3500,0.8831895496696234,0.15626720927655702,meanabs,1970508508,3500,0.7269223403930664,0.8831895496696234
4000,0.8000054322183132,0.13278827056288722,meanabs,1970508508,4000,0.667217161655426,0.8000054322183132
4500,0.7780018728226423,0.15801431499421592,meanabs,1970508508,4500,0.6199875578284264,0.7780018728226423
5000,0.721485199406743,0.11391425259411336,meanabs,1970508508,5000,0.6075709468126297,0.721485199406743
