best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.4918436110019684,0.12436056733131418,meanabs,1258359901,500,2.367483043670654,2.4918436110019684
1000,2.4702084362506866,0.11510476708412165,meanabs,1258359901,1000,2.355103669166565,2.4702084362506866
1500,2.378226451575756,0.08364703148603425,meanabs,1258359901,1500,2.294579420089722,2.378226451575756
2000,1.8898313008248806,0.22948145374655726,meanabs,1258359901,2000,1.6603498470783233,1.8898313008248806
2500,1.520955428481102,0.1870994085073472,meanabs,1258359901,2500,1.3338560199737548,1.520955428481102
3000,1.5016746185719967,0.3136168919503688,meanabs,1258359901,3000,1.188057726621628,1.5016746185719967
3500,1.4769122526049614,0.3828046587109566,meanabs,1258359901,3500,1.0941075938940048,1.4769122526049614
4000,1.4060955308377743,0.37371099516749373,meanabs,1258359901,4000,1.0323845356702805,1.4060955308377743
4000,1.4060955308377743,0.5934805423021317,meanabs,1258359901,4500,0.9500549882650375,1.5435355305671692
4000,1.4060955308377743,0.6397920233011246,meanabs,1258359901,5000,0.8677610623836517,1.5075530856847763
