best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.482984982430935,0.1126141151785851,meanabs,1048955721,500,2.37037086725235,2.482984982430935
1000,2.423293873667717,0.07980545699596409,meanabs,1048955721,1000,2.343488416671753,2.423293873667717
1500,2.021499689668417,-0.00432263627648366,meanabs,1048955721,1500,2.0258223259449006,2.021499689668417
2000,1.5865126550197601,0.14051811933517455,meanabs,1048955721,2000,1.4459945356845856,1.5865126550197601
2500,1.479841347783804,0.2547884772717952,meanabs,1048955721,2500,1.2250528705120087,1.479841347783804
3000,1.3664572983980179,0.25934241712093353,meanabs,1048955721,3000,1.1071148812770844,1.3664572983980179
3000,1.3664572983980179,0.400792742073536,meanabs,1048955721,3500,1.0358724278211593,1.4366651698946953
3000,1.3664572983980179,0.535808052867651,meanabs,1048955721,4000,0.9435902237892151,1.479398276656866
3000,1.3664572983980179,0.6624094028770924,meanabs,1048955721,4500,0.844338681101799,1.5067480839788914
3000,1.3664572983980179,0.8385643808543682,meanabs,1048955721,5000,0.7475213074684143,1.5860856883227825
