best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.4648160189390182,0.09602974355220795,rms,1109572572,500,2.3687862753868103,2.4648160189390182
1000,2.402990832924843,0.06066344559192638,rms,1109572572,1000,2.3423273873329165,2.402990832924843
1500,2.1241148076951504,-0.02534287229180343,rms,1109572572,1500,2.149457679986954,2.1241148076951504
2000,1.652189314365387,0.17994771599769588,rms,1109572572,2000,1.472241598367691,1.652189314365387
2500,1.4419149160385132,0.19723296046257022,rms,1109572572,2500,1.244681955575943,1.4419149160385132
3000,1.4012428559362888,0.27699606493115425,rms,1109572572,3000,1.1242467910051346,1.4012428559362888
3000,1.4012428559362888,0.34944750174880035,rms,1109572572,3500,1.0547510665655135,1.4041985683143139
3000,1.4012428559362888,0.4532043470442295,rms,1109572572,4000,0.9654304736852646,1.418634820729494
3000,1.4012428559362888,0.5892160286009311,rms,1109572572,4500,0.8784887629747391,1.4677047915756702
3000,1.4012428559362888,0.8600571496784687,rms,1109572572,5000,0.780196830034256,1.6402539797127247
