best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.4761487022042274,0.09842492014169713,meanabs_nocorr,370076197,500,2.3777237820625303,2.4761487022042274
1000,2.4343409091234207,0.06592846453189871,meanabs_nocorr,370076197,1000,2.368412444591522,2.4343409091234207
1500,2.4274178370833397,0.08970798581838624,meanabs_nocorr,370076197,1500,2.3377098512649535,2.4274178370833397
1500,2.4274178370833397,0.16369038194417973,meanabs_nocorr,370076197,2000,2.3121183800697325,2.475808762013912
2500,2.344817966222763,0.10043595910072334,meanabs_nocorr,370076197,2500,2.2443820071220397,2.344817966222763
3000,2.256979249417782,0.07699119657278075,meanabs_nocorr,370076197,3000,2.179988052845001,2.256979249417782
3500,2.234804630279541,0.11115550041198752,meanabs_nocorr,370076197,3500,2.1236491298675535,2.234804630279541
4000,2.132848985493183,0.09107687860727331,meanabs_nocorr,370076197,4000,2.04177210688591,2.132848985493183
4500,1.92312141507864,0.10704696983098994,meanabs_nocorr,370076197,4500,1.81607444524765,1.92312141507864
5000,1.7831941843032837,0.18061578512191767,meanabs_nocorr,370076197,5000,1.602578399181366,1.7831941843032837
