best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.52419376373291,0.13799482583999634,meanabs_nocorr,1426323417,500,2.386198937892914,2.52419376373291
1000,2.421970695257187,0.05786856055259726,meanabs_nocorr,1426323417,1000,2.3641021347045896,2.421970695257187
1000,2.421970695257187,0.1333335438370704,meanabs_nocorr,1426323417,1500,2.34997802734375,2.4833115711808205
2000,2.389897458255291,0.08266125410795233,meanabs_nocorr,1426323417,2000,2.3072362041473387,2.389897458255291
2500,2.347654990851879,0.08156780689954779,meanabs_nocorr,1426323417,2500,2.2660871839523313,2.347654990851879
3000,2.3173854053020477,0.09566742300987263,meanabs_nocorr,1426323417,3000,2.221717982292175,2.3173854053020477
3500,2.2694723084568977,0.10356035500764849,meanabs_nocorr,1426323417,3500,2.1659119534492492,2.2694723084568977
4000,2.221470318734646,0.14562868922948846,meanabs_nocorr,1426323417,4000,2.0758416295051574,2.221470318734646
4500,1.894455213099718,0.11656252458691596,meanabs_nocorr,1426323417,4500,1.7778926885128021,1.894455213099718
5000,1.7236136421561241,0.1902140077948571,meanabs_nocorr,1426323417,5000,1.533399634361267,1.7236136421561241
