best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.4385575726628304,0.0701071551442145,meanabs,1970508508,500,2.368450417518616,2.4385575726628304
1000,2.4377502873539925,0.08586457759141908,meanabs,1970508508,1000,2.3518857097625734,2.4377502873539925
1500,2.3464955538511276,0.05880876004695912,meanabs,1970508508,1500,2.2876867938041685,2.3464955538511276
2000,1.7654398158192635,0.08784624606370928,meanabs,1970508508,2000,1.6775935697555542,1.7654398158192635
2500,1.5454653166234493,0.2005494163930417,meanabs,1970508508,2500,1.3449159002304076,1.5454653166234493
3000,1.4845866821706295,0.2831279896199703,meanabs,1970508508,3000,1.2014586925506592,1.4845866821706295
3500,1.4757815785706043,0.35036459401249886,meanabs,1970508508,3500,1.1254169845581055,1.4757815785706043
4000,1.4254987500607967,0.3749645493924618,meanabs,1970508508,4000,1.050534200668335,1.4254987500607967
4500,1.422827284783125,0.4360391686856747,meanabs,1970508508,4500,0.9867881160974502,1.422827284783125
4500,1.422827284783125,0.5866331888735294,meanabs,1970508508,5000,0.910759841799736,1.4973930306732655
