best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.489781141281128,0.10944119691848764,meanabs_nocorr,736896387,500,2.3803399443626403,2.489781141281128
1000,2.454301856458187,0.09653914302587507,meanabs_nocorr,736896387,1000,2.357762713432312,2.454301856458187
1000,2.454301856458187,0.10849226415157309,meanabs_nocorr,736896387,1500,2.3466527223587037,2.455144986510277
2000,2.3920448794960976,0.08364073425531382,meanabs_nocorr,736896387,2000,2.3084041452407837,2.3920448794960976
2500,2.3253942653536797,0.08411814659833894,meanabs_nocorr,736896387,2500,2.2412761187553407,2.3253942653536797
3000,2.2670667618513107,0.07611513793468472,meanabs_nocorr,736896387,3000,2.190951623916626,2.2670667618513107
3500,2.238126076757908,0.09460092455148716,meanabs_nocorr,736896387,3500,2.1435251522064207,2.238126076757908
4000,2.0842702500522137,0.1216302911937237,meanabs_nocorr,736896387,4000,1.96263995885849,2.0842702500522137
4500,1.8016543984413147,0.12107146263122548,meanabs_nocorr,736896387,4500,1.6805829358100892,1.8016543984413147
5000,1.6633784547448158,0.17201351433992396,meanabs_nocorr,736896387,5000,1.4913649404048919,1.6633784547448158
