best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.443610280752182,0.07191444993019092,meanabs_nocorr,1310941852,500,2.371695830821991,2.443610280752182
500,2.443610280752182,0.09439417958259577,meanabs_nocorr,1310941852,1000,2.3638126826286316,2.4582068622112274
1500,2.418692447245121,0.0763558045029642,meanabs_nocorr,1310941852,1500,2.342336642742157,2.418692447245121
2000,2.381220117211342,0.0795035392045973,meanabs_nocorr,1310941852,2000,2.3017165780067446,2.381220117211342
2500,2.339908428490162,0.10332806855440158,meanabs_nocorr,1310941852,2500,2.2365803599357603,2.339908428490162
3000,2.2592204809188843,0.10819943904876705,meanabs_nocorr,1310941852,3000,2.1510210418701172,2.2592204809188843
3500,2.1382694616913795,0.0457790735363961,meanabs_nocorr,1310941852,3500,2.0924903881549834,2.1382694616913795
4000,2.093037772923708,0.1035501821339131,meanabs_nocorr,1310941852,4000,1.9894875907897949,2.093037772923708
4500,1.919288009405136,0.18152875304222116,meanabs_nocorr,1310941852,4500,1.737759256362915,1.919288009405136
5000,1.7168848924338818,0.18321554824709896,meanabs_nocorr,1310941852,5000,1.5336693441867828,1.7168848924338818
