best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.467065989971161,0.08649171352386453,meanabs_nocorr,1718616343,500,2.3805742764472964,2.467065989971161
1000,2.4089533910155296,0.05347542613744727,meanabs_nocorr,1718616343,1000,2.3554779648780824,2.4089533910155296
1000,2.4089533910155296,0.10622741341590869,meanabs_nocorr,1718616343,1500,2.3326683187484742,2.438895732164383
2000,2.3442659080028534,0.0711761081218718,meanabs_nocorr,1718616343,2000,2.2730897998809816,2.3442659080028534
2500,2.2696633487939835,0.08769099533557911,meanabs_nocorr,1718616343,2500,2.1819723534584043,2.2696633487939835
3000,2.203397147357464,0.09431213110685333,meanabs_nocorr,1718616343,3000,2.1090850162506105,2.203397147357464
3500,2.1457007229328156,0.13250404596328735,meanabs_nocorr,1718616343,3500,2.013196676969528,2.1457007229328156
4000,1.9573801532387733,0.15771801739931113,meanabs_nocorr,1718616343,4000,1.7996621358394622,1.9573801532387733
4500,1.766853217035532,0.18959607139229773,meanabs_nocorr,1718616343,4500,1.5772571456432343,1.766853217035532
5000,1.6130323708057404,0.21550102949142458,meanabs_nocorr,1718616343,5000,1.3975313413143158,1.6130323708057404
