best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.444351114332676,0.07905203968286534,rms,1722602715,500,2.3652990746498106,2.444351114332676
500,2.444351114332676,0.09736831426620496,rms,1722602715,1000,2.3590309476852416,2.4563992619514465
1500,2.2213248685002327,-0.02078849047422393,rms,1722602715,1500,2.2421133589744566,2.2213248685002327
2000,1.6692180000245571,0.16554970964789395,rms,1722602715,2000,1.5036682903766632,1.6692180000245571
2500,1.5027998499572277,0.23405908748507498,rms,1722602715,2500,1.2687407624721527,1.5027998499572277
3000,1.4400648176670074,0.28154698610305795,rms,1722602715,3000,1.1585178315639495,1.4400648176670074
3500,1.4259891845285892,0.36898683264851573,rms,1722602715,3500,1.0570023518800735,1.4259891845285892
4000,1.3828883059322834,0.4083212031424046,rms,1722602715,4000,0.9745671027898788,1.3828883059322834
4000,1.3828883059322834,0.5193673008680344,rms,1722602715,4500,0.9068711614608764,1.4262384623289108
4000,1.3828883059322834,0.6828437778353691,rms,1722602715,5000,0.805440519452095,1.4882842972874641
