best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.4484394639730453,0.08245173156261432,rms,676750256,500,2.365987732410431,2.4484394639730453
1000,2.4376967325806618,0.0879337278008463,rms,676750256,1000,2.3497630047798155,2.4376967325806618
1500,2.3306814953684807,0.0554548212885857,rms,676750256,1500,2.275226674079895,2.3306814953684807
2000,1.6585475355386734,0.12240903317928309,rms,676750256,2000,1.5361385023593903,1.6585475355386734
2500,1.4658089838922024,0.19647346362471585,rms,676750256,2500,1.2693355202674865,1.4658089838922024
3000,1.4483172111213207,0.30887911602854734,rms,676750256,3000,1.1394380950927734,1.4483172111213207
3500,1.4223588556051254,0.3787689298391341,rms,676750256,3500,1.0435899257659913,1.4223588556051254
3500,1.4223588556051254,0.49759621560573575,rms,676750256,4000,0.9626997596025467,1.4602959752082825
3500,1.4223588556051254,0.6278504315018654,rms,676750256,4500,0.8711564880609513,1.4990069195628166
3500,1.4223588556051254,0.7960936653614045,rms,676750256,5000,0.7569360506534576,1.553029716014862
