best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.47110465914011,0.10094258695840841,meanabs_nocorr,922641176,500,2.3701620721817016,2.47110465914011
1000,2.470092333853245,0.09997769743204099,meanabs_nocorr,922641176,1000,2.370114636421204,2.470092333853245
1500,2.434399403631687,0.08861098438501358,meanabs_nocorr,922641176,1500,2.3457884192466736,2.434399403631687
2000,2.3992987647652626,0.07668151527643197,meanabs_nocorr,922641176,2000,2.3226172494888306,2.3992987647652626
2500,2.3745506554841995,0.10442612707614884,meanabs_nocorr,922641176,2500,2.2701245284080507,2.3745506554841995
3000,2.2998417764902115,0.09097068369388595,meanabs_nocorr,922641176,3000,2.2088710927963255,2.2998417764902115
3500,2.2053943425416946,0.07312991917133349,meanabs_nocorr,922641176,3500,2.132264423370361,2.2053943425416946
4000,2.190565548837185,0.14967540591955197,meanabs_nocorr,922641176,4000,2.040890142917633,2.190565548837185
4500,1.8680903874337673,0.1026337324082851,meanabs_nocorr,922641176,4500,1.7654566550254822,1.8680903874337673
5000,1.7349525541067123,0.17201842486858365,meanabs_nocorr,922641176,5000,1.5629341292381287,1.7349525541067123
