best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.4731152281165123,0.09726717799901952,rms,736896387,500,2.375848050117493,2.4731152281165123
1000,2.4378259107470512,0.08981532067060449,rms,736896387,1000,2.3480105900764467,2.4378259107470512
1500,2.3596884459257126,0.07082542836666095,rms,736896387,1500,2.2888630175590516,2.3596884459257126
2000,1.692204438149929,0.11818823546171187,rms,736896387,2000,1.5740162026882172,1.692204438149929
2500,1.4978323876857758,0.21383696436882027,rms,736896387,2500,1.2839954233169555,1.4978323876857758
3000,1.4206475466489792,0.27062316834926614,rms,736896387,3000,1.150024378299713,1.4206475466489792
3000,1.4206475466489792,0.39174781516194335,rms,736896387,3500,1.0558458626270295,1.4475936777889729
3000,1.4206475466489792,0.4696533043682575,rms,736896387,4000,0.971033297777176,1.4406866021454334
3000,1.4206475466489792,0.5554945525527001,rms,736896387,4500,0.8666770476102829,1.422171600162983
3000,1.4206475466489792,0.736926439255476,rms,736896387,5000,0.7952872002124787,1.5322136394679546
