best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.4488568007946014,0.07616676688194257,meanabs,741210827,500,2.372690033912659,2.4488568007946014
1000,2.4445884749293327,0.09581954449415209,meanabs,741210827,1000,2.3487689304351806,2.4445884749293327
1500,2.313087798655033,0.0374283567070961,meanabs,741210827,1500,2.275659441947937,2.313087798655033
2000,1.753947339951992,0.15710730165243159,meanabs,741210827,2000,1.5968400382995604,1.753947339951992
2500,1.4789888747036457,0.16900423839688306,meanabs,741210827,2500,1.3099846363067627,1.4789888747036457
3000,1.4247537851333618,0.2444109523296356,meanabs,741210827,3000,1.1803428328037262,1.4247537851333618
3000,1.4247537851333618,0.3769178758561611,meanabs,741210827,3500,1.0895931613445282,1.4665110372006893
3000,1.4247537851333618,0.44762931659817706,meanabs,741210827,4000,1.010243495106697,1.457872811704874
3000,1.4247537851333618,0.48878839313983913,meanabs,741210827,4500,0.9405330300331116,1.4293214231729507
3000,1.4247537851333618,0.6378667184710503,meanabs,741210827,5000,0.8529677784442902,1.4908344969153404
