best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.478174462914467,0.11007919847965253,meanabs,598422775,500,2.3680952644348143,2.478174462914467
1000,2.455657586455345,0.1019246667623519,meanabs,598422775,1000,2.3537329196929933,2.455657586455345
1500,2.3722447603940964,0.058815042376518356,meanabs,598422775,1500,2.313429718017578,2.3722447603940964
2000,1.8260027915239334,0.05966772496700279,meanabs,598422775,2000,1.7663350665569306,1.8260027915239334
2500,1.6033420599997044,0.2253424109518527,meanabs,598422775,2500,1.3779996490478517,1.6033420599997044
3000,1.4393025301396847,0.21654578670859337,meanabs,598422775,3000,1.2227567434310913,1.4393025301396847
3000,1.4393025301396847,0.32069905444979674,meanabs,598422775,3500,1.1201331841945648,1.4408322386443615
4000,1.3982658609747887,0.34784428864717487,meanabs,598422775,4000,1.0504215723276138,1.3982658609747887
4000,1.3982658609747887,0.5199128726124763,meanabs,598422775,4500,0.9812246745824814,1.5011375471949577
4000,1.3982658609747887,0.5526192109286785,meanabs,598422775,5000,0.9213521075248718,1.4739713184535503
