best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.4846826270222664,0.114940243065357,rms,1048955721,500,2.3697423839569094,2.4846826270222664
1000,2.4172815904021263,0.07285550206899627,rms,1048955721,1000,2.34442608833313,2.4172815904021263
1500,2.053303439170122,-0.010360674113035095,rms,1048955721,1500,2.0636641132831572,2.053303439170122
2000,1.596754852682352,0.14517275109887118,rms,1048955721,2000,1.4515821015834809,1.596754852682352
2500,1.4616662859916687,0.240245487689972,rms,1048955721,2500,1.2214207983016967,1.4616662859916687
3000,1.3633728623390198,0.26111581802368167,rms,1048955721,3000,1.102257044315338,1.3633728623390198
3000,1.3633728623390198,0.39793199181556704,rms,1048955721,3500,1.0274632287025451,1.4253952205181122
3000,1.3633728623390198,0.5387206310033799,rms,1048955721,4000,0.9337969636917114,1.4725175946950912
3000,1.3633728623390198,0.6696347911655903,rms,1048955721,4500,0.8264230209589004,1.4960578121244907
3000,1.3633728623390198,0.8662010584771633,rms,1048955721,5000,0.7287975060939789,1.5949985645711422
