best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.48020276427269,0.11304223895072951,rms,598422775,500,2.3671605253219603,2.48020276427269
1000,2.4653751254081726,0.11156765460968021,rms,598422775,1000,2.3538074707984924,2.4653751254081726
1500,2.3736639469861984,0.07022494018077863,rms,598422775,1500,2.30343900680542,2.3736639469861984
2000,1.7398236617445946,0.08359629720449457,rms,598422775,2000,1.6562273645401,1.7398236617445946
2500,1.5518610067665577,0.22985126689076418,rms,598422775,2500,1.3220097398757935,1.5518610067665577
3000,1.422887645661831,0.23793572753667824,rms,598422775,3000,1.1849519181251527,1.422887645661831
3000,1.422887645661831,0.34857780441641806,rms,598422775,3500,1.0809421730041504,1.4295199774205685
4000,1.3925196006894112,0.38246937960386274,rms,598422775,4000,1.0100502210855484,1.3925196006894112
4000,1.3925196006894112,0.5774756807088852,rms,598422775,4500,0.9304122936725616,1.5078879743814468
4000,1.3925196006894112,0.6508666405081749,rms,598422775,5000,0.8556846624612808,1.5065513029694557
