best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.4200583323836327,-0.045903045237064344,meanabs_nocorr,736896387,500,2.465961377620697,2.4200583323836327
1000,2.402372285723686,0.09334609210491163,meanabs_nocorr,736896387,1000,2.3090261936187746,2.402372285723686
1500,2.1642350777983665,0.04757882207632047,meanabs_nocorr,736896387,1500,2.116656255722046,2.1642350777983665
2000,1.9248123429715633,0.022092542499303924,meanabs_nocorr,736896387,2000,1.9027198004722594,1.9248123429715633
2500,1.713915754109621,0.11533438876271251,meanabs_nocorr,736896387,2500,1.5985813653469085,1.713915754109621
3000,1.3231048695743084,0.024615561217069537,meanabs_nocorr,736896387,3000,1.2984893083572389,1.3231048695743084
3500,1.108758494257927,0.09655354142189032,meanabs_nocorr,736896387,3500,1.0122049528360366,1.108758494257927
4000,0.9968081247061491,0.11625847868621353,meanabs_nocorr,736896387,4000,0.8805496460199356,0.9968081247061491
4500,0.9459371864795685,0.19387489467859265,meanabs_nocorr,736896387,4500,0.7520622918009758,0.9459371864795685
5000,0.8599422294646502,0.12431544221937652,meanabs_nocorr,736896387,5000,0.7356267872452736,0.8599422294646502
