best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.522212453186512,0.09813135176897037,meanabs_nocorr,741210827,500,2.4240811014175416,2.522212453186512
1000,2.4275390282273293,0.09390369802713394,meanabs_nocorr,741210827,1000,2.3336353302001953,2.4275390282273293
1500,2.2275659181177616,0.09086954966187477,meanabs_nocorr,741210827,1500,2.136696368455887,2.2275659181177616
2000,2.0132115185260773,0.082484679222107,meanabs_nocorr,741210827,2000,1.9307268393039703,2.0132115185260773
2500,1.7477982081472874,0.10437880530953403,meanabs_nocorr,741210827,2500,1.6434194028377533,1.7477982081472874
3000,1.4258256033062935,0.09097451180219651,meanabs_nocorr,741210827,3000,1.334851091504097,1.4258256033062935
3500,1.1986433565616608,0.1522578138113022,meanabs_nocorr,741210827,3500,1.0463855427503586,1.1986433565616608
4000,1.0597335863858461,0.17131918497383591,meanabs_nocorr,741210827,4000,0.8884144014120102,1.0597335863858461
4500,0.9406815245747566,0.10630709975957875,meanabs_nocorr,741210827,4500,0.8343744248151779,0.9406815245747566
5000,0.8882477264851332,0.154297960922122,meanabs_nocorr,741210827,5000,0.7339497655630112,0.8882477264851332
