best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.4552273601293564,0.014720484614372253,meanabs_nocorr,1722602715,500,2.440506875514984,2.4552273601293564
1000,2.3188581615686417,-0.026058194041252314,meanabs_nocorr,1722602715,1000,2.344916355609894,2.3188581615686417
1500,2.2204002775251865,0.0406238950788973,meanabs_nocorr,1722602715,1500,2.1797763824462892,2.2204002775251865
2000,2.0640533603727818,0.10437181249260896,meanabs_nocorr,1722602715,2000,1.9596815478801728,2.0640533603727818
2500,1.7769763767719269,0.1096154630184174,meanabs_nocorr,1722602715,2500,1.6673609137535095,1.7769763767719269
3000,1.4912298023700714,0.1568481636047363,meanabs_nocorr,1722602715,3000,1.334381638765335,1.4912298023700714
3500,1.2308022566139698,0.15892591074109075,meanabs_nocorr,1722602715,3500,1.071876345872879,1.2308022566139698
4000,1.0069870352745056,0.13043737769126895,meanabs_nocorr,1722602715,4000,0.8765496575832367,1.0069870352745056
4500,0.927227858453989,0.11405408427119257,meanabs_nocorr,1722602715,4500,0.8131737741827965,0.927227858453989
5000,0.8966246265918016,0.18166975952684883,meanabs_nocorr,1722602715,5000,0.7149548670649528,0.8966246265918016
