best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.512064628303051,0.06370314806699762,meanabs_nocorr,676750256,500,2.4483614802360534,2.512064628303051
1000,2.399138532578945,0.051655174195766485,meanabs_nocorr,676750256,1000,2.3474833583831787,2.399138532578945
1500,2.2234471440315247,0.043098536729812675,meanabs_nocorr,676750256,1500,2.180348607301712,2.2234471440315247
2000,2.0489886105060577,0.051890256404876656,meanabs_nocorr,676750256,2000,1.997098354101181,2.0489886105060577
2500,1.8023958764970303,0.0491141222417355,meanabs_nocorr,676750256,2500,1.7532817542552948,1.8023958764970303
3000,1.585475254803896,0.1689826472103595,meanabs_nocorr,676750256,3000,1.4164926075935365,1.585475254803896
3500,1.264853935688734,0.0901555185019971,meanabs_nocorr,676750256,3500,1.174698417186737,1.264853935688734
4000,1.086799131706357,0.1338393241912127,meanabs_nocorr,676750256,4000,0.9529598075151443,1.086799131706357
4500,0.943970175459981,0.10953971929848194,meanabs_nocorr,676750256,4500,0.834430456161499,0.943970175459981
5000,0.882785564288497,0.10044435940682883,meanabs_nocorr,676750256,5000,0.7823412048816681,0.882785564288497
