best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.4299876913428307,-0.014064760506153018,meanabs_nocorr,1225032379,500,2.4440524518489837,2.4299876913428307
1000,2.336023848503828,0.01563863322138781,meanabs_nocorr,1225032379,1000,2.3203852152824402,2.336023848503828
1500,2.2088976204395294,0.06520407795906058,meanabs_nocorr,1225032379,1500,2.143693542480469,2.2088976204395294
2000,2.035910852253437,0.08284238606691363,meanabs_nocorr,1225032379,2000,1.9530684661865234,2.035910852253437
2500,1.7452721931040287,0.03499212995171552,meanabs_nocorr,1225032379,2500,1.7102800631523132,1.7452721931040287
3000,1.4953356832265854,0.1349944519996642,meanabs_nocorr,1225032379,3000,1.3603412312269212,1.4953356832265854
3500,1.2247648239135742,0.1245015960931779,meanabs_nocorr,1225032379,3500,1.1002632278203963,1.2247648239135742
4000,1.0380171481519938,0.10621497757732867,meanabs_nocorr,1225032379,4000,0.9318021705746651,1.0380171481519938
4500,0.943123709410429,0.14377803727984428,meanabs_nocorr,1225032379,4500,0.7993456721305847,0.943123709410429
5000,0.8902859836816788,0.1483448719978333,meanabs_nocorr,1225032379,5000,0.7419411116838455,0.8902859836816788
