best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.47312293946743,0.028570372462272786,meanabs_nocorr,1786548453,500,2.4445525670051573,2.47312293946743
1000,2.3610066324472427,0.028059204220771683,meanabs_nocorr,1786548453,1000,2.332947428226471,2.3610066324472427
1500,2.2797002270817757,0.09320751339197164,meanabs_nocorr,1786548453,1500,2.186492713689804,2.2797002270817757
2000,2.038640707731247,0.055655719041824314,meanabs_nocorr,1786548453,2000,1.9829849886894226,2.038640707731247
2500,1.7213987708091736,0.0083293616771698,meanabs_nocorr,1786548453,2500,1.7130694091320038,1.7213987708091736
3000,1.520180333405733,0.1364717973768712,meanabs_nocorr,1786548453,3000,1.383708536028862,1.520180333405733
3500,1.211606953293085,0.14929218366742125,meanabs_nocorr,1786548453,3500,1.0623147696256638,1.211606953293085
4000,1.0979540850967169,0.1793572445958853,meanabs_nocorr,1786548453,4000,0.9185968405008316,1.0979540850967169
4500,0.9579208306968212,0.1393929736316204,meanabs_nocorr,1786548453,4500,0.8185278570652008,0.9579208306968212
5000,0.8735997341573238,0.13718557909131046,meanabs_nocorr,1786548453,5000,0.7364141550660134,0.8735997341573238
