best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.446063667535782,0.0011604630947115169,meanabs_nocorr,1718616343,500,2.4449032044410703,2.446063667535782
1000,2.3864280059933662,0.07477581530809418,meanabs_nocorr,1718616343,1000,2.311652190685272,2.3864280059933662
1500,2.214775737375021,0.06708117350935927,meanabs_nocorr,1718616343,1500,2.1476945638656617,2.214775737375021
2000,2.109387505799532,0.09741436555981631,meanabs_nocorr,1718616343,2000,2.0119731402397156,2.109387505799532
2500,1.8960521072149277,0.11070601642131805,meanabs_nocorr,1718616343,2500,1.7853460907936096,1.8960521072149277
3000,1.6376541815698147,0.1364083121716977,meanabs_nocorr,1718616343,3000,1.501245869398117,1.6376541815698147
3500,1.263831239193678,0.09101762697100635,meanabs_nocorr,1718616343,3500,1.1728136122226716,1.263831239193678
4000,1.0960191302001476,0.11935447975993152,meanabs_nocorr,1718616343,4000,0.9766646504402161,1.0960191302001476
4500,0.9785430859774351,0.12620800666511056,meanabs_nocorr,1718616343,4500,0.8523350793123246,0.9785430859774351
5000,0.8862730078399181,0.12804342791438106,meanabs_nocorr,1718616343,5000,0.7582295799255371,0.8862730078399181
