best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.509689077734947,0.05044205605983754,meanabs_nocorr,188292180,500,2.4592470216751097,2.509689077734947
1000,2.3862196803092957,0.08838993668556228,meanabs_nocorr,188292180,1000,2.2978297436237334,2.3862196803092957
1500,2.2256788797676563,0.09892053797841083,meanabs_nocorr,188292180,1500,2.1267583417892455,2.2256788797676563
2000,2.053435042500496,0.11882592976093287,meanabs_nocorr,188292180,2000,1.934609112739563,2.053435042500496
2500,1.761741291731596,0.10131987854838376,meanabs_nocorr,188292180,2500,1.6604214131832122,1.761741291731596
3000,1.5001647807657719,0.16050199344754223,meanabs_nocorr,188292180,3000,1.3396627873182296,1.5001647807657719
3500,1.198399493470788,0.12227078773081312,meanabs_nocorr,188292180,3500,1.0761287057399749,1.198399493470788
4000,1.0427044164389372,0.15072690717875958,meanabs_nocorr,188292180,4000,0.8919775092601776,1.0427044164389372
4500,0.9315974470227957,0.11863499365746977,meanabs_nocorr,188292180,4500,0.8129624533653259,0.9315974470227957
5000,0.892722250893712,0.1570904956012964,meanabs_nocorr,188292180,5000,0.7356317552924156,0.892722250893712
