best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.447135768830776,0.005437658727168948,meanabs_nocorr,1310941852,500,2.4416981101036073,2.447135768830776
1000,2.3929797783493996,0.05711518198251708,meanabs_nocorr,1310941852,1000,2.3358645963668825,2.3929797783493996
1500,2.1628577709198,0.032701503038406354,meanabs_nocorr,1310941852,1500,2.1301562678813935,2.1628577709198
2000,1.9759403988718987,0.058529981076717474,meanabs_nocorr,1310941852,2000,1.9174104177951812,1.9759403988718987
2500,1.760559756308794,0.12268991306424137,meanabs_nocorr,1310941852,2500,1.6378698432445526,1.760559756308794
3000,1.458340935409069,0.09062803953886034,meanabs_nocorr,1310941852,3000,1.3677128958702087,1.458340935409069
3500,1.1690848916769028,0.11322683572769154,meanabs_nocorr,1310941852,3500,1.0558580559492112,1.1690848916769028
4000,1.0169484987854958,0.11427489310503003,meanabs_nocorr,1310941852,4000,0.9026736056804657,1.0169484987854958
4500,0.9512643553316593,0.17419323161244393,meanabs_nocorr,1310941852,4500,0.7770711237192154,0.9512643553316593
5000,0.8834678120911121,0.1532392145693302,meanabs_nocorr,1310941852,5000,0.7302285975217819,0.8834678120911121
