best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.48492531478405,0.029343336224556094,meanabs_nocorr,1497939373,500,2.455581978559494,2.48492531478405
1000,2.389094464480877,0.08250682920217534,meanabs_nocorr,1497939373,1000,2.3065876352787016,2.389094464480877
1500,2.1704562790691853,0.03517653658986086,meanabs_nocorr,1497939373,1500,2.1352797424793244,2.1704562790691853
2000,2.0523552745580673,0.14333384811878203,meanabs_nocorr,1497939373,2000,1.9090214264392853,2.0523552745580673
2500,1.7880512364208698,0.11753315702080736,meanabs_nocorr,1497939373,2500,1.6705180794000625,1.7880512364208698
3000,1.4630577638745308,0.0989651855826379,meanabs_nocorr,1497939373,3000,1.364092578291893,1.4630577638745308
3500,1.1803251206874847,0.12742196440696718,meanabs_nocorr,1497939373,3500,1.0529031562805176,1.1803251206874847
4000,1.0616226512938738,0.13004610009491446,meanabs_nocorr,1497939373,4000,0.9315765511989593,1.0616226512938738
4500,0.9032722786068916,0.12604072958230972,meanabs_nocorr,1497939373,4500,0.7772315490245819,0.9032722786068916
5000,0.8703227899968624,0.12806198224425314,meanabs_nocorr,1497939373,5000,0.7422608077526093,0.8703227899968624
