best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.5001907274127007,0.16432421654462814,meanabs_nocorr,1722602715,500,2.3358665108680725,2.5001907274127007
1000,2.410022549331188,0.1415782472491265,meanabs_nocorr,1722602715,1000,2.2684443020820617,2.410022549331188
1500,2.1085465364158154,0.19029328629374498,meanabs_nocorr,1722602715,1500,1.9182532501220704,2.1085465364158154
2000,1.765955738723278,0.2890938636660576,meanabs_nocorr,1722602715,2000,1.4768618750572204,1.765955738723278
2500,1.7154381945729256,0.4804275789856911,meanabs_nocorr,1722602715,2500,1.2350106155872345,1.7154381945729256
2500,1.7154381945729256,0.6464007487893104,meanabs_nocorr,1722602715,3000,1.0760311418771744,1.7224318906664848
2500,1.7154381945729256,0.8134097950160504,meanabs_nocorr,1722602715,3500,0.9066485977172851,1.7200583927333355
2500,1.7154381945729256,1.167654419541359,meanabs_nocorr,1722602715,4000,0.7254422062635422,1.8930966258049011
2500,1.7154381945729256,1.6896389582753182,meanabs_nocorr,1722602715,4500,0.5259868940711021,2.2156258523464203
2500,1.7154381945729256,2.1440706577897073,meanabs_nocorr,1722602715,5000,0.3424486267566681,2.4865192845463753
