alpha,best_step,best_val_loss,curve_path,device,eval_elapsed_s,eval_ms_step,eval_seq_s,eval_steps_s,eval_tok_s,eval_us_tok,grad_norm,norm,overfit_step,overfit_val_loss,params,peak_alloc_mb,peak_reserved_mb,seed,train_bytes,train_elapsed_s,train_loss,train_ms_step,train_seq_s,train_steps_s,train_tok_s,train_us_tok,val_bytes,val_loss
,2000,1.5689467191696167,The_Adventures_of_Sherlock_Holmes\curve_rms_seed1431649702.csv,cuda,2.8885934999852907,90.26854687454033,44.31222323274348,11.07805580818587,45375.71659032932,22.038219451792074,0.4977037012577057,rms,3000,1.9963223040103912,90314048,10299.86572265625,10788.0,1431649702,539675,1328.1105328999984,0.08610007166862488,265.6221065799997,15.058987565085385,3.764746891271346,15420.403266647434,64.84914711425773,59964,3.250316672027111
,2000,1.5849086456000805,The_Adventures_of_Sherlock_Holmes\curve_rms_seed1497939373.csv,cuda,2.8769238000095356,89.90386875029799,44.4919674270051,11.122991856751275,45559.77464525322,21.94918670661572,0.5447913408279419,rms,3000,1.9883009493350983,90314048,10299.86572265625,10788.0,1497939373,539675,1286.0332895000174,0.09682883322238922,257.20665790000345,15.551696960951592,3.887924240237898,15924.93768801443,62.79459421386803,59964,3.1290774419903755
,2000,1.596745427697897,The_Adventures_of_Sherlock_Holmes\curve_rms_seed741210827.csv,cuda,2.8885549000115134,90.2673406253598,44.31281538027538,11.078203845068845,45376.32294940199,22.03792495736323,0.5617417693138123,rms,3000,1.9775068759918213,90314048,10299.86572265625,10788.0,741210827,539675,1287.1171280999843,0.10258501768112183,257.42342561999686,15.538601393273034,3.8846503483182584,15911.527826711586,62.84751602050705,59964,3.1795830205082893
,2000,1.702201958745718,The_Adventures_of_Sherlock_Holmes\curve_rms_seed129344154.csv,cuda,2.8669556999811903,89.5923656244122,44.646661265411176,11.161665316352794,45718.181135781044,21.87313613877251,0.5965339541435242,rms,3000,2.0332195982337,90314048,10299.86572265625,10788.0,129344154,539675,1278.8097828000027,0.11612223833799362,255.76195656000056,15.639542541040965,3.9098856352602414,16014.891562025949,62.44188392578138,59964,3.0688865408301353
,2000,1.6552171856164932,The_Adventures_of_Sherlock_Holmes\curve_rms_seed273318888.csv,cuda,2.869021899998188,89.65693437494338,44.61450782236303,11.153626955590758,45685.25601009974,21.88889999388266,0.6091555953025818,rms,3000,2.0053645856678486,90314048,10299.86572265625,10788.0,273318888,539675,1280.1150421999919,0.11403565108776093,256.02300843999836,15.623595802474297,3.905898950618574,15998.56210173368,62.50561729492148,59964,3.0435084626078606
,2000,1.6052388399839401,The_Adventures_of_Sherlock_Holmes\curve_rms_seed1718616343.csv,cuda,2.8660728000104427,89.56477500032634,44.660414766691765,11.165103691672941,45732.26472109237,21.866400146564047,0.5119010806083679,rms,3000,1.876105971634388,90314048,10299.86572265625,10788.0,1718616343,539675,1285.195332000003,0.08687008917331696,257.0390664000006,15.561836790113672,3.890459197528418,15935.3208730764,62.75367832031264,59964,3.148277796804905
,2000,1.6382561102509499,The_Adventures_of_Sherlock_Holmes\curve_rms_seed1970508508.csv,cuda,2.8935427000105847,90.42320937533077,44.236430310681705,11.059107577670426,45298.104638138066,22.075978851399114,0.6153895258903503,rms,3000,2.032975673675537,90314048,10299.86572265625,10788.0,1970508508,539675,1285.5819676999818,0.11278443038463593,257.11639353999635,15.557156604943474,3.8892891512358685,15930.528363462117,62.77255701660068,59964,3.135163798928261
,2500,1.6653734184801579,The_Adventures_of_Sherlock_Holmes\curve_rms_seed336498026.csv,cuda,2.921650399977807,91.30157499930647,43.81085430377717,10.952713575944292,44862.31480706782,22.290423583815056,0.5117040872573853,rms,3500,2.3168427012860775,90314048,10299.86572265625,10788.0,336498026,539675,1294.8738187999988,0.10387800633907318,258.9747637599998,15.445520412587106,3.8613801031467765,15816.212902489196,63.226260683593694,59964,3.1841718554496765
,2000,1.6957788839936256,The_Adventures_of_Sherlock_Holmes\curve_rms_seed1301334618.csv,cuda,2.8650065999827348,89.53145624946046,44.67703495020617,11.169258737551543,45749.28378901112,21.858265685903433,0.45613157749176025,rms,3000,2.0041606575250626,90314048,10299.86572265625,10788.0,1301334618,539675,1293.9985288000025,0.08332786709070206,258.7997057600005,15.455968113462326,3.8639920283655815,15826.911348185422,63.183521914062624,59964,3.0622337833046913
,2000,1.5909279249608517,The_Adventures_of_Sherlock_Holmes\curve_rms_seed1258359901.csv,cuda,2.8642477999965195,89.50774374989123,44.688870844259895,11.172217711064974,45761.40374452213,21.85247650143829,0.5505115389823914,rms,3000,1.9812755025923252,90314048,10299.86572265625,10788.0,1258359901,539675,1278.8008315000043,0.10553222894668579,255.76016630000086,15.639652014098594,3.9099130035246485,16015.00366243696,62.441446850586146,59964,3.175331100821495
