alpha,best_step_max,best_step_mean,best_step_min,best_step_std,best_val_loss_max,best_val_loss_mean,best_val_loss_min,best_val_loss_std,device,eval_ms_step_max,eval_ms_step_mean,eval_ms_step_min,eval_ms_step_std,eval_seq_s_max,eval_seq_s_mean,eval_seq_s_min,eval_seq_s_std,eval_steps_s_max,eval_steps_s_mean,eval_steps_s_min,eval_steps_s_std,eval_tok_s_max,eval_tok_s_mean,eval_tok_s_min,eval_tok_s_std,eval_us_tok_max,eval_us_tok_mean,eval_us_tok_min,eval_us_tok_std,grad_norm_max,grad_norm_mean,grad_norm_min,grad_norm_std,n,norm,overfit_step_max,overfit_step_mean,overfit_step_min,overfit_step_std,params,peak_alloc_mb_max,peak_alloc_mb_mean,peak_alloc_mb_min,peak_alloc_mb_std,peak_reserved_mb_max,peak_reserved_mb_mean,peak_reserved_mb_min,peak_reserved_mb_std,train_loss_max,train_loss_mean,train_loss_min,train_loss_std,train_ms_step_max,train_ms_step_mean,train_ms_step_min,train_ms_step_std,train_seq_s_max,train_seq_s_mean,train_seq_s_min,train_seq_s_std,train_steps_s_max,train_steps_s_mean,train_steps_s_min,train_steps_s_std,train_tok_s_max,train_tok_s_mean,train_tok_s_min,train_tok_s_std,train_us_tok_max,train_us_tok_mean,train_us_tok_min,train_us_tok_std,val_loss_max,val_loss_mean,val_loss_min,val_loss_std
,2500.0,1966.6666666666667,1500.0,221.10831935702666,1.6995856277644634,1.6269752693672974,1.5474992655217648,0.03979807396148132,cuda,92.23856874996272,89.77678614583056,89.60374062462506,0.46052501499844756,44.640993468756065,44.556090251688026,43.365807321263496,0.2227601495202661,11.160248367189016,11.139022562922007,10.841451830315874,0.055690037380066525,45712.37731200621,45625.43641772854,44406.58669697382,228.10639310875248,22.519181823721368,21.918160680134413,21.875913238433853,0.11243286498985536,0.7032296061515808,0.5742321401834488,0.3652414381504059,0.07342726828488157,30,meanabs,3500.0,2983.3333333333335,2500.0,203.4425935955617,90314048,10300.44384765625,10300.44384765625,10300.44384765625,0.0,10436.0,10436.0,10436.0,0.0,0.1567440629005432,0.10906241660316786,0.05658905208110809,0.018830321476257496,265.18936823999974,256.55199492066674,256.07194895999856,1.7294096636105432,15.620609817847901,15.592069790037272,15.08356095324285,0.10212413058901554,3.9051524544619753,3.898017447509318,3.7708902383107126,0.025531032647253885,15995.504453476251,15966.279464998166,15445.566416120679,104.57510972315191,64.74349810546869,62.634764384928395,62.517565664062154,0.42221915615491845,3.192459560930729,3.0604266934096813,2.911951281130314,0.06768298502393662
,4500.0,3500.0,3000.0,365.14837167011075,1.660064797848463,1.6077649751057228,1.5061774849891663,0.029255086729895033,cuda,94.11313124928711,91.06226083331421,89.57988749989454,1.3984919690547386,44.65288036898583,43.93627218263826,42.50203926808884,0.6695404091841115,11.163220092246457,10.984068045659566,10.62550981702221,0.16738510229602788,45724.549497841486,44990.74271502158,43522.088210522976,685.6093790045302,22.976838683907985,22.231997273758353,21.87008972165394,0.34142870338250453,0.9435406923294067,0.7911373376846313,0.6749734282493591,0.07943476733896515,30,meanabs_nocorr,5000.0,4500.0,4000.0,321.63376045133845,90314048,10300.44384765625,10300.44384765625,10300.44384765625,0.0,10436.0,10436.0,10436.0,0.0,0.9323656558990479,0.6131337195634842,0.2704959511756897,0.15997517950879903,267.0348824199987,259.91664323666714,255.86103285999852,3.8195858659792004,15.63348648791202,15.392854183216844,14.97931642394459,0.22489992888970511,3.908371621978005,3.848213545804211,3.7448291059861476,0.05622498222242628,16008.690163621908,15762.282683614048,15338.82001811926,230.29752718305804,65.19406309082001,63.45621172770194,62.46607247558557,0.9325160805613302,2.374747209250927,1.989975568652153,1.6757319904863834,0.1745208439811881
,2500.0,1966.6666666666667,1500.0,179.50549357115014,1.702201958745718,1.6259385403245687,1.5451175943017006,0.039661382238961165,cuda,94.42431249999572,91.45464906247678,89.50774374989123,1.7029672685881614,44.688870844259895,43.752640469880596,42.36197112899478,0.8117923475916328,11.172217711064974,10.938160117470149,10.590492782248695,0.2029480868979082,45761.40374452213,44802.70384115773,43378.658436090656,831.275363933832,23.052810668944268,22.327795181268744,21.85247650143829,0.4157634933076566,0.7195343375205994,0.5297484755516052,0.34311532974243164,0.0721165035507307,30,rms,3500.0,2983.3333333333335,2500.0,157.23301886761007,90314048,10299.86572265625,10299.86572265625,10299.86572265625,0.0,10788.0,10788.0,10788.0,0.0,0.1434071660041809,0.0983739860355854,0.05186855047941208,0.016983983245836956,267.6340623600001,260.72467725533295,255.7583724999975,3.6603464917270347,15.639761705161927,15.344868264878325,14.945780685492556,0.21470255376632957,3.9099404262904818,3.8362170662195814,3.736445171373139,0.05367563844158239,16015.115986085813,15713.145103235405,15304.479421944377,219.85541505672148,65.3403472558594,63.65348565804027,62.4410089111322,0.893639280206795,3.250316672027111,3.119809592018525,2.9746661633253098,0.07441939111077302
