best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.5263682305812836,0.19263250470161442,meanabs_nocorr,1109572572,500,2.333735725879669,2.5263682305812836
1000,2.432593785226345,0.17196953862905495,meanabs_nocorr,1109572572,1000,2.26062424659729,2.432593785226345
1500,2.1637749299407005,0.1276247963309287,meanabs_nocorr,1109572572,1500,2.036150133609772,2.1637749299407005
2000,1.8080030381679535,0.2971721804141998,meanabs_nocorr,1109572572,2000,1.5108308577537537,1.8080030381679535
2500,1.7438979372382164,0.47985591262578975,meanabs_nocorr,1109572572,2500,1.2640420246124267,1.7438979372382164
3000,1.6687728129327297,0.5752457605302335,meanabs_nocorr,1109572572,3000,1.0935270524024963,1.6687728129327297
3000,1.6687728129327297,0.7364244714379311,meanabs_nocorr,1109572572,3500,0.9475513070821762,1.6839757785201073
3000,1.6687728129327297,1.0826647405326366,meanabs_nocorr,1109572572,4000,0.7813642758131027,1.8640290163457394
3000,1.6687728129327297,1.458995408564806,meanabs_nocorr,1109572572,4500,0.6005775675177574,2.0595729760825634
3000,1.6687728129327297,2.026087694615126,meanabs_nocorr,1109572572,5000,0.3825486220419407,2.4086363166570663
