best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.524464212357998,0.18890593618154528,meanabs,1258359901,500,2.3355582761764526,2.524464212357998
1000,1.9826903454959393,0.17415206715464593,meanabs,1258359901,1000,1.8085382783412933,1.9826903454959393
1500,1.6899146400392056,0.37885413870215423,meanabs,1258359901,1500,1.3110605013370513,1.6899146400392056
2000,1.6412902995944023,0.5743101206421852,meanabs,1258359901,2000,1.066980178952217,1.6412902995944023
2000,1.6412902995944023,1.0461146858334542,meanabs,1258359901,2500,0.834965814948082,1.881080500781536
2000,1.6412902995944023,1.4365224666893481,meanabs,1258359901,3000,0.5749706760048866,2.011493142694235
2000,1.6412902995944023,2.25472261980176,meanabs,1258359901,3500,0.34389215856790545,2.598614778369665
2000,1.6412902995944023,2.5934769520163536,meanabs,1258359901,4000,0.19424164578318595,2.7877185977995396
2000,1.6412902995944023,2.7573445358872415,meanabs,1258359901,4500,0.1385579040646553,2.8959024399518967
2000,1.6412902995944023,2.9990215704590084,meanabs,1258359901,5000,0.11264233730733395,3.111663907766342
