best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.459918089210987,0.1268485882878303,rms,1048955721,500,2.333069500923157,2.459918089210987
1000,2.1292283162474632,0.2986246284842491,rms,1048955721,1000,1.8306036877632141,2.1292283162474632
1500,1.7041305340826511,0.38810238018631926,rms,1048955721,1500,1.3160281538963319,1.7041305340826511
2000,1.6516907699406147,0.5881095756590367,rms,1048955721,2000,1.063581194281578,1.6516907699406147
2000,1.6516907699406147,1.012493152022362,rms,1048955721,2500,0.8310016357898712,1.843494787812233
2000,1.6516907699406147,1.6057275460660456,rms,1048955721,3000,0.534876655638218,2.1406042017042637
2000,1.6516907699406147,2.251469450443983,rms,1048955721,3500,0.300841698050499,2.552311148494482
2000,1.6516907699406147,2.530755868032575,rms,1048955721,4000,0.18162000380456447,2.712375871837139
2000,1.6516907699406147,2.8338110034167765,rms,1048955721,4500,0.12360438361763953,2.957415387034416
2000,1.6516907699406147,3.0777356420457362,rms,1048955721,5000,0.10507554367184639,3.1828111857175827
