best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.499155268073082,0.16358781278133394,meanabs,2022903755,500,2.335567455291748,2.499155268073082
1000,2.122204676270485,0.07388265073299394,meanabs,2022903755,1000,2.048322025537491,2.122204676270485
1500,1.6301958449184895,0.24587272599339483,meanabs,2022903755,1500,1.3843231189250946,1.6301958449184895
1500,1.6301958449184895,0.7336675339937211,meanabs,2022903755,2000,1.1059819942712783,1.8396495282649994
1500,1.6301958449184895,0.9370255848765373,meanabs,2022903755,2500,0.8936463588476181,1.8306719437241554
1500,1.6301958449184895,1.4406834004819393,meanabs,2022903755,3000,0.6487347835302353,2.0894181840121746
1500,1.6301958449184895,1.889298119097948,meanabs,2022903755,3500,0.3765935856103897,2.265891704708338
1500,1.6301958449184895,2.3654596561938526,meanabs,2022903755,4000,0.2196966876834631,2.5851563438773155
1500,1.6301958449184895,2.8416585098206997,meanabs,2022903755,4500,0.15047889247536658,2.9921374022960663
1500,1.6301958449184895,3.1500735519826413,meanabs,2022903755,5000,0.11662399634718895,3.26669754832983
