best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.540302962064743,0.19897387623786944,meanabs_nocorr,1426323417,500,2.3413290858268736,2.540302962064743
1000,2.507443644106388,0.22510226637125008,meanabs_nocorr,1426323417,1000,2.282341377735138,2.507443644106388
1500,2.2380554862320423,0.18045933917164803,meanabs_nocorr,1426323417,1500,2.0575961470603943,2.2380554862320423
2000,1.8262248001992702,0.31034823760390284,meanabs_nocorr,1426323417,2000,1.5158765625953674,1.8262248001992702
2500,1.740030124783516,0.46904905974864963,meanabs_nocorr,1426323417,2500,1.2709810650348663,1.740030124783516
3000,1.6586208865046501,0.5582812002301216,meanabs_nocorr,1426323417,3000,1.1003396862745285,1.6586208865046501
3000,1.6586208865046501,0.7434650009870529,meanabs_nocorr,1426323417,3500,0.9379441195726395,1.6814091205596924
3000,1.6586208865046501,0.9617955169081688,meanabs_nocorr,1426323417,4000,0.7714097940921784,1.7332053110003471
3000,1.6586208865046501,1.4072942315042019,meanabs_nocorr,1426323417,4500,0.5658186087012291,1.973112840205431
3000,1.6586208865046501,1.9351541271805763,meanabs_nocorr,1426323417,5000,0.37933532685041427,2.3144894540309906
