best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.4834622219204903,0.1429508331418039,meanabs_nocorr,188292180,500,2.3405113887786864,2.4834622219204903
1000,2.469250477850437,0.2139918008446693,meanabs_nocorr,188292180,1000,2.255258677005768,2.469250477850437
1500,2.2533217146992683,0.18492481857538223,meanabs_nocorr,188292180,1500,2.068396896123886,2.2533217146992683
2000,1.8253299035131931,0.2753684128820897,meanabs_nocorr,188292180,2000,1.5499614906311034,1.8253299035131931
2500,1.7249591313302517,0.4515612183511257,meanabs_nocorr,188292180,2500,1.273397912979126,1.7249591313302517
3000,1.68447420373559,0.5862586815655231,meanabs_nocorr,188292180,3000,1.098215522170067,1.68447420373559
3000,1.68447420373559,0.7881179766356945,meanabs_nocorr,188292180,3500,0.9218650555610657,1.7099830321967602
3000,1.68447420373559,1.1110848405957223,meanabs_nocorr,188292180,4000,0.7679293757677078,1.87901421636343
3000,1.68447420373559,1.594275847673416,meanabs_nocorr,188292180,4500,0.5487724462151528,2.143048293888569
3000,1.68447420373559,2.014352125227451,meanabs_nocorr,188292180,5000,0.3612794232368469,2.3756315484642982
