alpha,best_step,best_val_loss,curve_path,device,eval_elapsed_s,eval_ms_step,eval_seq_s,eval_steps_s,eval_tok_s,eval_us_tok,grad_norm,norm,overfit_step,overfit_val_loss,params,peak_alloc_mb,peak_reserved_mb,seed,train_bytes,train_elapsed_s,train_loss,train_ms_step,train_seq_s,train_steps_s,train_tok_s,train_us_tok,val_bytes,val_loss
,2000,1.6518290974199772,norm_runs_cityofgod\curve_rms_seed741210827.csv,cuda,2.913342999992892,91.04196874977788,43.9357809912229,10.983945247805725,44990.23973501225,22.22704315180124,0.5704830288887024,rms,3000,2.0718037225306034,90314048,10299.86572265625,10788.0,741210827,538457,1296.0543851000257,0.11324380338191986,259.2108770200051,15.431451202918817,3.8578628007297042,15801.806031788868,63.283905522462184,59829,3.132881224155426
,2000,1.6797491237521172,norm_runs_cityofgod\curve_rms_seed129344154.csv,cuda,2.927997399994638,91.49991874983243,43.71588581336664,10.92897145334166,44765.06707288744,22.33884735103331,0.4976690411567688,rms,3000,2.049823421984911,90314048,10299.86572265625,10788.0,129344154,538457,1297.0387466999819,0.08993689715862274,259.40774933999637,15.41973981184866,3.854934952962165,15789.813567333027,63.33197005371005,59829,3.2605072781443596
,2000,1.634534165263176,norm_runs_cityofgod\curve_rms_seed273318888.csv,cuda,2.896899300045334,90.52810312641668,44.18517412669364,11.04629353167341,45245.618305734286,22.101587677347823,0.5766871571540833,rms,3000,2.0546039678156376,90314048,10299.86572265625,10788.0,273318888,538457,1297.5235476000234,0.12158725410699844,259.5047095200047,15.41397844917203,3.8534946122930074,15783.913931952158,63.3556419726574,59829,3.0833689495921135
,2500,1.656851090490818,norm_runs_cityofgod\curve_rms_seed1718616343.csv,cuda,2.859139799955301,89.34811874860316,44.76870980635543,11.192177451588858,45843.15884170796,21.813505553858192,0.5363271832466125,rms,3500,2.3451302386820316,90314048,10299.86572265625,10788.0,1718616343,538457,1288.781900700007,0.10875255614519119,257.7563801400014,15.518529542614557,3.879632385653639,15890.974251637306,62.928803745117534,59829,3.2734596952795982
,2000,1.557528544217348,norm_runs_cityofgod\curve_rms_seed1970508508.csv,cuda,2.919897800020408,91.24680625063775,43.837150738325626,10.959287684581406,44889.24235604544,22.277052307284606,0.489836186170578,rms,3000,2.0626979395747185,90314048,10299.86572265625,10788.0,1970508508,538457,1290.5274378999602,0.08583664149045944,258.10548757999203,15.497539542859663,3.8743848857149157,15869.480491888295,63.01403505370899,59829,3.148696929216385
,2000,1.7025360353291035,norm_runs_cityofgod\curve_rms_seed336498026.csv,cuda,2.87584870000137,89.87027187504282,44.508600191637,11.12715004790925,45576.80659623629,21.940984344492875,0.5388516187667847,rms,3000,2.164046350866556,90314048,10299.86572265625,10788.0,336498026,538457,1292.5969629000174,0.10796769708395004,258.5193925800035,15.472727055716442,3.8681817639291105,15844.072505053637,63.11508607910242,59829,3.107213795185089
,2500,1.7028072774410248,norm_runs_cityofgod\curve_rms_seed1301334618.csv,cuda,2.868479099997785,89.63997187493078,44.62295018991034,11.155737547477585,45693.90099446819,21.884758758528022,0.48734599351882935,rms,3500,2.3345185443758965,90314048,10299.86572265625,10788.0,1301334618,538457,1291.5824536000146,0.09268665313720703,258.3164907200029,15.48488053879503,3.8712201346987576,15856.517671726111,63.06554949218821,59829,3.165520377457142
,2000,1.6629967018961906,norm_runs_cityofgod\curve_rms_seed1258359901.csv,cuda,3.0016407999792136,93.80127499935043,42.643343600902014,10.660835900225504,43666.78384732366,22.900701904138288,0.5876273512840271,rms,3000,2.1193840466439724,90314048,10299.86572265625,10788.0,1258359901,538457,1296.3954501999542,0.12488049268722534,259.2790900399908,15.427391385024707,3.856847846256177,15797.6487782653,63.30055909179464,59829,3.119092896580696
,1500,1.6135836318135262,norm_runs_cityofgod\curve_rms_seed2022903755.csv,cuda,2.9030243000015616,90.7195093750488,44.09194921307794,11.022987303269485,45150.15599419181,22.148317718517774,0.593084454536438,rms,2500,1.8653137758374214,90314048,10299.86572265625,10788.0,2022903755,538457,1297.1500434000045,0.10337027162313461,259.43000868000087,15.4184167835953,3.854604195898825,15788.458786401587,63.33740446289084,59829,3.0562903434038162
,2000,1.7151078693568707,norm_runs_cityofgod\curve_rms_seed281919623.csv,cuda,2.894728399987798,90.4602624996187,44.218310775041815,11.054577693760454,45279.55023364282,22.08502502432097,0.5369746088981628,rms,3000,2.1493098065257072,90314048,10299.86572265625,10788.0,281919623,538457,1300.1487006000243,0.10265481472015381,260.0297401200049,15.382855815469348,3.845713953867337,15752.044355040613,63.48382327148556,59829,3.1910394951701164
,1500,1.6180901117622852,norm_runs_cityofgod\curve_rms_seed922641176.csv,cuda,2.89478189998772,90.46193437461625,44.217493552983385,11.054373388245846,45278.713398254986,22.085433196927795,0.5735069513320923,rms,2500,1.7640389986336231,90314048,10299.86572265625,10788.0,922641176,538457,1282.3321964999777,0.10223706066608429,256.4664392999955,15.59658258178995,3.8991456454474873,15970.900563752908,62.61387678222547,59829,3.0802013501524925
,1500,1.6527971737086773,norm_runs_cityofgod\curve_rms_seed1225032379.csv,cuda,2.9018588000326417,90.68308750102005,44.10965826406171,11.027414566015427,45168.29006239919,22.139425659428724,0.5889382362365723,rms,2500,1.835333440452814,90314048,10299.86572265625,10788.0,1225032379,538457,1282.4233769000275,0.1273830533027649,256.4846753800055,15.59547366357711,3.8988684158942775,15969.76503150296,62.61832895019666,59829,3.2186245769262314
,2000,1.6139989830553532,norm_runs_cityofgod\curve_meanabs_seed598422775.csv,cuda,2.8724493000190705,89.76404062559595,44.56127389233648,11.14031847308412,45630.744465752556,21.915048980858387,0.6384192705154419,meanabs,3000,1.9531771093606949,90314048,10300.44384765625,10436.0,598422775,538457,1283.2980352999875,0.125787153840065,256.65960705999754,15.584844244949492,3.896211061237373,15958.88050682828,62.661036879882204,59829,3.0388307571411133
,2000,1.6351179331541061,norm_runs_cityofgod\curve_meanabs_seed1786548453.csv,cuda,2.8714328999631107,89.73227812384721,44.577047230198005,11.144261807549501,45646.89636372276,21.907294463829885,0.547705352306366,meanabs,3000,1.9143083207309246,90314048,10300.44384765625,10436.0,1786548453,538457,1281.3240454999614,0.10753525048494339,256.26480909999225,15.608854036760214,3.9022135091900534,15983.466533642459,62.5646506591778,59829,2.9718461632728577
,2000,1.6617858335375786,norm_runs_cityofgod\curve_meanabs_seed1426323417.csv,cuda,2.876256499963347,89.88301562385459,44.50228969552303,11.125572423880758,45570.344648215585,21.944095611292624,0.4836995601654053,meanabs,3000,1.984289325773716,90314048,10300.44384765625,10436.0,1426323417,538457,1281.3217851000372,0.08727462589740753,256.2643570200074,15.608881572585243,3.902220393146311,15983.49473032729,62.564540288087755,59829,3.0510221645236015
,2000,1.6807634010910988,norm_runs_cityofgod\curve_meanabs_seed736896387.csv,cuda,2.8719315999769606,89.74786249928002,44.56930659526392,11.14232664881598,45638.96995355025,21.911099242988286,0.6195003986358643,meanabs,3000,2.142408177256584,90314048,10300.44384765625,10436.0,736896387,538457,1281.4651520000189,0.1045462042093277,256.2930304000038,15.60713529258711,3.9017838231467774,15981.7065396092,62.57154062500092,59829,3.1865481808781624
,2000,1.6526114381849766,norm_runs_cityofgod\curve_meanabs_seed1722602715.csv,cuda,2.8726089999545366,89.76903124857927,44.558796551158125,11.139699137789531,45628.20766838592,21.916267394672673,0.509397029876709,meanabs,3000,2.099170461297035,90314048,10300.44384765625,10436.0,1722602715,538457,1281.138267399976,0.09830309450626373,256.2276534799952,15.611117479606069,3.902779369901517,15985.784299116614,62.555579462889455,59829,3.3654338717460632
