best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.516428306698799,0.178961334824562,meanabs_nocorr,129344154,500,2.337466971874237,2.516428306698799
1000,2.417317010462284,0.13188902050256734,meanabs_nocorr,129344154,1000,2.2854279899597167,2.417317010462284
1500,2.2788984552025795,0.1701903775334359,meanabs_nocorr,129344154,1500,2.1087080776691436,2.2788984552025795
2000,1.8970983400940895,0.26559231668710703,meanabs_nocorr,129344154,2000,1.6315060234069825,1.8970983400940895
2500,1.7815297469496727,0.45021502584218975,meanabs_nocorr,129344154,2500,1.331314721107483,1.7815297469496727
3000,1.6885419562458992,0.5368242540955543,meanabs_nocorr,129344154,3000,1.1517177021503449,1.6885419562458992
3500,1.6713894717395306,0.6541149400174617,meanabs_nocorr,129344154,3500,1.0172745317220688,1.6713894717395306
3500,1.6713894717395306,0.8981469428539276,meanabs_nocorr,129344154,4000,0.8678639525175095,1.766010895371437
3500,1.6713894717395306,1.3305489048361778,meanabs_nocorr,129344154,4500,0.6774383187294006,2.0079872235655785
3500,1.6713894717395306,1.8724939247965813,meanabs_nocorr,129344154,5000,0.4796817058324814,2.3521756306290627
