best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.507892794907093,0.17172963410615916,meanabs_nocorr,1225032379,500,2.336163160800934,2.507892794907093
1000,2.4013485610485077,0.1631042635440827,meanabs_nocorr,1225032379,1000,2.238244297504425,2.4013485610485077
1500,1.9962852038443089,0.15949770465493196,meanabs_nocorr,1225032379,1500,1.836787499189377,1.9962852038443089
2000,1.7545631416141987,0.3546337850391865,meanabs_nocorr,1225032379,2000,1.3999293565750122,1.7545631416141987
2500,1.7209924757480621,0.5450362396240234,meanabs_nocorr,1225032379,2500,1.1759562361240388,1.7209924757480621
3000,1.627692636102438,0.6217780487239362,meanabs_nocorr,1225032379,3000,1.0059145873785018,1.627692636102438
3000,1.627692636102438,0.9091229528188706,meanabs_nocorr,1225032379,3500,0.8350293695926666,1.7441523224115372
3000,1.627692636102438,1.4326043015718462,meanabs_nocorr,1225032379,4000,0.6165880823135376,2.0491923838853836
3000,1.627692636102438,1.8260621000826358,meanabs_nocorr,1225032379,4500,0.41282530307769777,2.2388874031603336
3000,1.627692636102438,2.416370721012354,meanabs_nocorr,1225032379,5000,0.23801637306809426,2.654387094080448
