best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.473649777472019,0.13594476133584976,meanabs_nocorr,1048955721,500,2.3377050161361694,2.473649777472019
500,2.473649777472019,0.2940085363388061,meanabs_nocorr,1048955721,1000,2.2613430786132813,2.5553516149520874
1500,2.126185532659292,0.1706266926229001,meanabs_nocorr,1048955721,1500,1.9555588400363921,2.126185532659292
2000,1.7423974871635437,0.2804440665245056,meanabs_nocorr,1048955721,2000,1.461953420639038,1.7423974871635437
2500,1.7190503515303135,0.49598925843834873,meanabs_nocorr,1048955721,2500,1.2230610930919648,1.7190503515303135
3000,1.6928690560162067,0.6500828386843205,meanabs_nocorr,1048955721,3000,1.0427862173318863,1.6928690560162067
3000,1.6928690560162067,0.9723807147145271,meanabs_nocorr,1048955721,3500,0.8691214525699615,1.8415021672844887
3000,1.6928690560162067,1.2465631310641765,meanabs_nocorr,1048955721,4000,0.6823338586091995,1.928896989673376
3000,1.6928690560162067,1.7167354954779148,meanabs_nocorr,1048955721,4500,0.45527598798274993,2.1720114834606647
3000,1.6928690560162067,2.2173576639592647,meanabs_nocorr,1048955721,5000,0.2890200740098953,2.50637773796916
