best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.493396781384945,0.16114139407873163,rms,1225032379,500,2.3322553873062133,2.493396781384945
1000,1.9994641803205013,0.15281287655234332,rms,1225032379,1000,1.846651303768158,1.9994641803205013
1500,1.6527971737086773,0.3436944942176341,rms,1225032379,1500,1.3091026794910432,1.6527971737086773
1500,1.6527971737086773,0.606514742076397,rms,1225032379,2000,1.054896535873413,1.66141127794981
1500,1.6527971737086773,1.0114996100962164,rms,1225032379,2500,0.8238338303565979,1.835333440452814
1500,1.6527971737086773,1.4546681629121303,rms,1225032379,3000,0.5469799464941025,2.001648109406233
1500,1.6527971737086773,2.050878290385008,rms,1225032379,3500,0.3243868608772755,2.3752651512622833
1500,1.6527971737086773,2.633628446608782,rms,1225032379,4000,0.17868906632065773,2.8123175129294395
1500,1.6527971737086773,2.8600941712409256,rms,1225032379,4500,0.12665192387998103,2.986746095120907
1500,1.6527971737086773,3.1648295509070157,rms,1225032379,5000,0.10117153950035572,3.2660010904073715
