best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.5348752811551094,0.1916525724530218,meanabs_nocorr,336498026,500,2.3432227087020876,2.5348752811551094
1000,2.39675934612751,0.11748732864856715,meanabs_nocorr,336498026,1000,2.279272017478943,2.39675934612751
1500,2.331220895051956,0.22328255534172037,meanabs_nocorr,336498026,1500,2.107938339710236,2.331220895051956
2000,1.9190331064164639,0.2982249782979489,meanabs_nocorr,336498026,2000,1.620808128118515,1.9190331064164639
2500,1.712190929800272,0.38778106704354287,meanabs_nocorr,336498026,2500,1.3244098627567291,1.712190929800272
3000,1.6981954760849476,0.5579655392467975,meanabs_nocorr,336498026,3000,1.14022993683815,1.6981954760849476
3000,1.6981954760849476,0.7221840293705464,meanabs_nocorr,336498026,3500,0.9898306047916412,1.7120146341621876
3000,1.6981954760849476,0.965447016954422,meanabs_nocorr,336498026,4000,0.8356611049175262,1.8011081218719482
3000,1.6981954760849476,1.384250501692295,meanabs_nocorr,336498026,4500,0.6296984454989434,2.0139489471912384
3000,1.6981954760849476,1.7717354176938533,meanabs_nocorr,336498026,5000,0.4625204735994339,2.2342558912932873
