best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.5579271018505096,0.22491174817085247,rms,736896387,500,2.333015353679657,2.5579271018505096
1000,1.9974252097308636,0.17518851682543746,rms,736896387,1000,1.8222366929054261,1.9974252097308636
1500,1.7217918001115322,0.4179791556298733,rms,736896387,1500,1.303812644481659,1.7217918001115322
2000,1.7061428278684616,0.6406258946657182,rms,736896387,2000,1.0655169332027434,1.7061428278684616
2000,1.7061428278684616,1.1511050656437873,rms,736896387,2500,0.8106844305992127,1.961789496243
2000,1.7061428278684616,1.731498503535986,rms,736896387,3000,0.5414042794704437,2.2729027830064297
2000,1.7061428278684616,2.3164662054181098,rms,736896387,3500,0.2994517305493355,2.6159179359674454
2000,1.7061428278684616,2.8232891994714735,rms,736896387,4000,0.18246569603681564,3.0057548955082893
2000,1.7061428278684616,2.9706984528154137,rms,736896387,4500,0.12859048016369343,3.099288932979107
2000,1.7061428278684616,3.030363904759288,rms,736896387,5000,0.1045777029544115,3.1349416077136993
