best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.4586251229047775,0.1164802378416061,meanabs_nocorr,273318888,500,2.3421448850631714,2.4586251229047775
1000,2.439446948468685,0.16043248742818816,meanabs_nocorr,273318888,1000,2.279014461040497,2.439446948468685
1500,2.2136707194149494,0.14554220631718628,meanabs_nocorr,273318888,1500,2.068128513097763,2.2136707194149494
2000,1.796641405671835,0.24067918285727496,meanabs_nocorr,273318888,2000,1.55596222281456,1.796641405671835
2500,1.6974445655941963,0.41672645837068556,meanabs_nocorr,273318888,2500,1.2807181072235108,1.6974445655941963
3000,1.6372088603675365,0.5395701663196086,meanabs_nocorr,273318888,3000,1.097638694047928,1.6372088603675365
3000,1.6372088603675365,0.7203406082093715,meanabs_nocorr,273318888,3500,0.9288650578260422,1.6492056660354137
3000,1.6372088603675365,1.1023880334198475,meanabs_nocorr,273318888,4000,0.772439638376236,1.8748276717960835
3000,1.6372088603675365,1.5685151425004005,meanabs_nocorr,273318888,4500,0.5711607131361961,2.1396758556365967
3000,1.6372088603675365,2.024819233417511,meanabs_nocorr,273318888,5000,0.37274802759289744,2.3975672610104084
