best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.5424441397190094,0.20103209853172288,meanabs,405379411,500,2.3414120411872865,2.5424441397190094
1000,1.9095379114151,0.10469478964805612,meanabs,405379411,1000,1.804843121767044,1.9095379114151
1500,1.6885706968605518,0.3608270938694478,meanabs,405379411,1500,1.327743602991104,1.6885706968605518
2000,1.6734738573431969,0.5986714980006218,meanabs,405379411,2000,1.074802359342575,1.6734738573431969
2000,1.6734738573431969,0.8821086260676384,meanabs,405379411,2500,0.8494365167617798,1.7315451428294182
2000,1.6734738573431969,1.4592821225523949,meanabs,405379411,3000,0.6068014055490494,2.0660835281014442
2000,1.6734738573431969,2.0369909381866456,meanabs,405379411,3500,0.3666508109867573,2.403641749173403
2000,1.6734738573431969,2.4122908276319506,meanabs,405379411,4000,0.2110401752591133,2.6233310028910637
2000,1.6734738573431969,2.9040225870907306,meanabs,405379411,4500,0.14093432053923607,3.0449569076299667
2000,1.6734738573431969,3.0999153305590155,meanabs,405379411,5000,0.11690140768885612,3.2168167382478714
