best_step_so_far,best_val_so_far,generalization_gap,norm,seed,step,train_window_loss,val_loss
500,2.5096661150455475,0.18079591631889347,meanabs,1639699922,500,2.328870198726654,2.5096661150455475
1000,2.032705180346966,0.08235401242971419,meanabs,1639699922,1000,1.9503511679172516,2.032705180346966
1500,1.7816466204822063,0.4201685611903667,meanabs,1639699922,1500,1.3614780592918396,1.7816466204822063
2000,1.6840144917368889,0.5845511361956597,meanabs,1639699922,2000,1.0994633555412292,1.6840144917368889
2000,1.6840144917368889,0.8254269668459893,meanabs,1639699922,2500,0.8821852123737335,1.7076121792197227
2000,1.6840144917368889,1.3526168727874754,meanabs,1639699922,3000,0.6270322388410569,1.9796491116285324
2000,1.6840144917368889,1.950088816434145,meanabs,1639699922,3500,0.38207912936806676,2.3321679458022118
2000,1.6840144917368889,2.2845797544717787,meanabs,1639699922,4000,0.22961742371320726,2.514197178184986
2000,1.6840144917368889,2.7367009022831916,meanabs,1639699922,4500,0.153873493373394,2.8905743956565857
2000,1.6840144917368889,3.094123035594821,meanabs,1639699922,5000,0.12035458542406559,3.2144776210188866
